make,model,year,overall_rating,frontal_crash,side_crash,rollover,safety_concern
Honda,Accord Hybrid 4 DR FWD,2014,4.7,4,5,5,False
Honda,CR-V SUV FWD,2014,4.7,5,5,4,False
Honda,CR-V SUV 4WD,2014,4.7,5,5,4,False
Honda,Odyssey VAN FWD,2014,4.7,5,5,4,False
Honda,Civic 4 DR FWD,2014,4.3,4,5,4,False
Honda,Civic Hybrid 4 DR FWD,2014,4.3,4,5,4,False
Honda,Fit 5 HB FWD,2015,4.7,5,5,4,False
Honda,Civic 4 DR FWD,2016,5.0,5,5,5,False
Honda,Civic 2 DR FWD,2016,4.7,4,5,5,False
Honda,Pilot SUV FWD,2016,4.3,4,5,4,False
Honda,Pilot SUV AWD,2016,4.3,4,5,4,False
Honda,Accord 2 DR FWD,2017,5.0,5,5,5,False
Honda,Accord 4 DR FWD,2017,4.7,4,5,5,False
Honda,Civic Si 4 DR FWD,2017,5.0,5,5,5,False
Honda,Civic Si 2 DR FWD,2017,4.7,4,5,5,False
Honda,Civic 4 DR FWD,2017,5.0,5,5,5,False
Honda,Civic 5 HB FWD,2017,5.0,5,5,5,False
Honda,Accord Hybrid 4 DR FWD,2017,4.7,4,5,5,False
Honda,HR-V SUV AWD,2017,4.3,4,5,4,False
Honda,HR-V SUV FWD,2017,4.3,4,5,4,False
Honda,Civic 2 DR FWD,2017,4.7,4,5,5,False
Honda,HR-V SUV FWD,2016,4.3,4,5,4,False
Honda,HR-V SUV AWD,2016,4.3,4,5,4,False
Honda,Fit 5 HB FWD,2017,4.7,5,5,4,False
Honda,Ridgeline PU/CC FWD,2017,4.7,5,5,4,False
Honda,Ridgeline PU/CC AWD,2017,4.7,5,5,4,False
Honda,CR-V SUV AWD,2017,4.7,5,5,4,False
Honda,CR-V SUV FWD,2017,4.7,5,5,4,False
Honda,Pilot SUV FWD,2017,4.3,4,5,4,False
Honda,Pilot SUV AWD,2017,4.3,4,5,4,False
Honda,Accord 4 DR FWD,2018,5.0,5,5,5,False
Honda,Pilot SUV AWD,2018,4.3,4,5,4,False
Honda,Ridgeline PU/CC AWD,2018,4.7,5,5,4,False
Honda,Odyssey VAN FWD,2017,4.7,5,5,4,False
Honda,Odyssey VAN FWD,2018,4.7,5,5,4,False
Honda,Ridgeline PU/CC FWD,2019,4.7,5,5,4,False
Honda,Ridgeline PU/CC AWD,2019,4.7,5,5,4,False
Honda,Civic 4 DR FWD,2018,5.0,5,5,5,False
Honda,CR-V SUV FWD,2018,4.7,5,5,4,False
Honda,CR-V SUV AWD,2018,4.7,5,5,4,False
Honda,Fit 5 HB FWD,2019,4.7,5,5,4,False
Honda,Odyssey VAN FWD,2019,4.7,5,5,4,False
Honda,Civic 5 HB FWD,2018,5.0,5,5,5,False
Honda,Fit 5 HB FWD,2018,4.7,5,5,4,False
Honda,HR-V SUV FWD,2018,4.3,4,5,4,False
Honda,HR-V SUV AWD,2018,4.3,4,5,4,False
Honda,Ridgeline PU/CC FWD,2018,4.7,5,5,4,False
Honda,Insight 4 DR FWD,2019,5.0,5,5,5,False
Honda,Accord Hybrid 4 DR FWD,2018,5.0,5,5,5,False
Honda,Passport SUV AWD,2019,4.3,4,5,4,False
Honda,Passport SUV FWD,2019,4.3,4,5,4,False
Honda,FIT 5 HB FWD,2020,4.7,5,5,4,False
Honda,RIDGELINE PU/CC FWD,2020,4.7,5,5,4,False
Honda,RIDGELINE PU/CC AWD,2020,4.7,5,5,4,False
Honda,ACCORD HYBRID 4 DR FWD,2020,5.0,5,5,5,False
Honda,ACCORD 4 DR FWD,2020,5.0,5,5,5,False
Honda,CIVIC 2 DR FWD,2020,4.7,4,5,5,False
Honda,CR-V SUV FWD,2020,4.7,5,5,4,False
Honda,HR-V SUV FWD,2020,4.3,4,5,4,False
Honda,CR-V SUV AWD,2020,4.7,5,5,4,False
Honda,HR-V SUV AWD,2020,4.3,4,5,4,False
Honda,PASSPORT SUV FWD,2020,4.3,4,5,4,False
Honda,PASSPORT SUV AWD,2020,4.3,4,5,4,False
Honda,HR-V SUV FWD,2019,4.3,4,5,4,False
Honda,HR-V SUV AWD,2019,4.3,4,5,4,False
Honda,ACCORD HYBRID 4 DR FWD,2019,5.0,5,5,5,False
Honda,ACCORD 4 DR FWD,2019,5.0,5,5,5,False
Honda,CIVIC 2 DR FWD,2019,4.7,4,5,5,False
Honda,CIVIC Si 2 DR FWD,2019,4.7,4,5,5,False
Honda,CIVIC HATCH 5 HB FWD,2019,5.0,5,5,5,False
Honda,CIVIC 4 DR FWD,2019,5.0,5,5,5,False
Honda,CIVIC Si 4 DR FWD,2019,5.0,5,5,5,False
Honda,CR-V SUV FWD,2019,4.7,5,5,4,False
Honda,CR-V SUV AWD,2019,4.7,5,5,4,False
Honda,CIVIC Si 2 DR FWD,2020,4.7,4,5,5,False
Honda,CIVIC HATCH 5 HB FWD,2020,5.0,5,5,5,False
Honda,CIVIC 4 DR FWD,2020,5.0,5,5,5,False
Honda,CIVIC Si 4 DR FWD,2020,5.0,5,5,5,False
Honda,INSIGHT 4 DR FWD,2020,5.0,5,5,5,False
Honda,ODYSSEY VAN FWD,2020,4.7,5,5,4,False
Honda,PILOT SUV FWD,2020,4.3,4,5,4,False
Honda,CR-V HYBRID SUV AWD,2020,4.7,5,5,4,False
Honda,PILOT SUV AWD,2020,4.3,4,5,4,False
Honda,INSIGHT 4 DR FWD,2021,5.0,5,5,5,False
Honda,PILOT SUV FWD,2021,4.3,4,5,4,False
Honda,PILOT SUV AWD,2021,4.3,4,5,4,False
Honda,ODYSSEY VAN FWD,2021,4.7,5,5,4,False
Honda,Pilot SUV FWD,2019,4.3,4,5,4,False
Honda,Pilot SUV AWD,2019,4.3,4,5,4,False
Honda,INSIGHT 4 DR FWD,2022,5.0,5,5,5,False
Honda,HR-V SUV FWD,2022,4.3,4,5,4,False
Honda,HR-V SUV AWD,2022,4.3,4,5,4,False
Honda,ACCORD 4 DR FWD,2022,5.0,5,5,5,False
Honda,CIVIC HATCHBACK 5 HB FWD,2022,4.7,4,5,5,False
Honda,ACCORD HYBRID 4 DR FWD,2022,5.0,5,5,5,False
Honda,ODYSSEY VAN FWD,2022,4.7,5,5,4,False
Honda,CR-V SUV FWD,2021,4.7,5,5,4,False
Honda,CR-V HYBRID SUV AWD,2021,4.7,5,5,4,False
Honda,HR-V SUV FWD,2021,4.3,4,5,4,False
Honda,CR-V SUV AWD,2021,4.7,5,5,4,False
Honda,HR-V SUV AWD,2021,4.3,4,5,4,False
Honda,RIDGELINE PU/CC FWD,2021,4.7,5,5,4,False
Honda,RIDGELINE PU/CC AWD,2021,4.7,5,5,4,False
Honda,PASSPORT SUV FWD,2021,4.3,4,5,4,False
Honda,PASSPORT SUV AWD,2021,4.3,4,5,4,False
Honda,ODYSSEY MV FWD,2023,4.7,5,5,4,False
Honda,ACCORD HYBRID 4 DR FWD,2021,5.0,5,5,5,False
Honda,ACCORD 4 DR FWD,2021,5.0,5,5,5,False
Honda,CIVIC 4 DR FWD,2021,5.0,5,5,5,False
Honda,CIVIC SEDAN SI 4 DR FWD,2022,4.7,4,5,5,False
Honda,PASSPORT SUV FWD,2022,4.3,4,5,4,False
Honda,PASSPORT SUV AWD,2022,4.3,4,5,4,False
Honda,CIVIC 4 DR FWD,2022,4.7,4,5,5,False
Honda,CR-V SUV FWD,2022,4.7,5,5,4,False
Honda,CR-V HYBRID SUV AWD,2022,4.7,5,5,4,False
Honda,PILOT SUV FWD,2022,4.3,4,5,4,False
Honda,RIDGELINE PU/CC FWD,2022,4.7,5,5,4,False
Honda,CR-V SUV AWD,2022,4.7,5,5,4,False
Honda,PILOT SUV AWD,2022,4.3,4,5,4,False
Honda,RIDGELINE PU/CC AWD,2022,4.7,5,5,4,False
Honda,HR-V SUV FWD,2023,4.7,5,5,4,False
Honda,RIDGELINE PU/CC FWD,2023,4.7,5,5,4,False
Honda,RIDGELINE PU/CC AWD,2023,4.7,5,5,4,False
Honda,CIVIC HATCHBACK 5 HB FWD,2023,4.7,4,5,5,False
Honda,CIVIC SEDAN 4 DR FWD,2023,4.7,4,5,5,False
Honda,PASSPORT SUV AWD,2023,4.3,4,5,4,False
Honda,PASSPORT SUV FWD,2023,4.3,4,5,4,False
Honda,CIVIC SEDAN SI 4 DR FWD,2023,4.7,4,5,5,False
Honda,HR-V SUV FWD,2024,4.7,5,5,4,False
Honda,CIVIC HATCHBACK 5 HB FWD,2024,4.7,4,5,5,False
Honda,CIVIC SEDAN 4 DR FWD,2024,4.7,4,5,5,False
Honda,CIVIC SEDAN SI 4 DR FWD,2024,4.7,4,5,5,False
Honda,ODYSSEY PV FWD,2024,4.7,5,5,4,False
Honda,PASSPORT SUV FWD,2024,4.3,4,5,4,False
Honda,PASSPORT SUV AWD,2024,4.3,4,5,4,False
Honda,RIDGELINE PU/CC FWD,2024,4.7,5,5,4,False
Honda,RIDGELINE PU/CC AWD,2024,4.7,5,5,4,False
Honda,CIVIC HATCH 5 HB FWD,2021,5.0,5,5,5,False
Honda,CR-V SUV FWD,2011,4.0,4,4,4,False
Honda,Pilot SUV FWD,2011,4.3,4,5,4,False
Honda,Pilot SUV AWD,2011,4.3,4,5,4,False
Honda,CR-V SUV AWD,2011,4.0,4,4,4,False
Honda,Pilot SUV FWD,2012,4.3,4,5,4,False
Honda,Civic 2 DR FWD,2012,4.0,4,4,4,False
Honda,Fit 5 HB FWD,2012,4.0,4,4,4,False
Honda,CR-Z 3 HB FWD,2012,4.0,4,3,5,False
Honda,Pilot SUV 4WD,2012,4.3,4,5,4,False
Honda,Fit 5 HB FWD,2013,4.0,4,4,4,False
Honda,CR-Z 3 HB FWD,2013,4.0,4,3,5,False
Honda,CR-V SUV FWD,2015,4.3,4,5,4,False
Honda,CR-V SUV AWD,2015,4.3,4,5,4,False
Honda,Pilot SUV FWD,2015,4.3,4,5,4,False
Honda,Pilot SUV 4WD,2015,4.3,4,5,4,False
Honda,Civic 2 DR FWD,2015,4.3,4,5,4,False
Honda,CR-Z 3 HB FWD,2015,4.0,4,3,5,False
Honda,Pilot SUV FWD,2013,4.3,4,5,4,False
Honda,Civic 2 DR FWD,2013,4.3,4,5,4,False
Honda,Pilot SUV 4WD,2013,4.3,4,5,4,False
Honda,CR-Z 3 HB FWD,2016,4.0,4,3,5,False
Honda,Pilot SUV 4WD,2014,4.3,4,5,4,False
Honda,Pilot SUV FWD,2014,4.3,4,5,4,False
Honda,Civic 2 DR FWD,2014,4.3,4,5,4,False
Honda,CR-Z 3 HB FWD,2014,4.0,4,3,5,False
Honda,Civic Hybrid (IMA) 4 DR FWD,2011,3.3,4,2,4,False
Honda,Civic 4 DR FWD,2011,3.3,4,2,4,False
Honda,CR-Z 3 HB FWD,2011,3.7,3,3,5,False
Honda,Civic CNG 4 DR FWD,2011,3.3,4,2,4,False
Hyundai,Sonata 4 DR FWD Latest Release,2011,4.7,4,5,5,False
Hyundai,Sonata Hybrid 4 DR FWD,2011,4.7,4,5,5,False
Hyundai,Sonata 4 DR FWD Later Release,2011,4.7,4,5,5,False
Hyundai,Sonata 4 DR FWD,2012,4.7,4,5,5,False
Hyundai,Sonata Hybrid 4 DR FWD,2012,4.7,4,5,5,False
Hyundai,Sonata 4 DR FWD,2013,4.7,4,5,5,False
Hyundai,Elantra 4 DR FWD,2013,4.3,4,5,4,False
Hyundai,Elantra 4 DR FWD Later Release,2012,4.3,4,5,4,False
Hyundai,Sonata Hybrid 4 DR FWD,2013,4.7,4,5,5,False
Hyundai,Elantra GT 5 HB FWD,2013,4.3,4,5,4,False
Hyundai,Elantra 4 DR FWD,2015,4.3,4,5,4,False
Hyundai,VELOSTER 3 C FWD,2015,4.3,4,5,4,False
Hyundai,Santa Fe Sport SUV AWD,2015,4.7,5,5,4,False
Hyundai,Santa Fe Sport SUV FWD,2015,4.7,5,5,4,False
Hyundai,Sonata Hybrid 4 DR FWD,2015,4.7,5,5,4,False
Hyundai,Genesis 4 DR RWD,2015,5.0,5,5,5,False
Hyundai,Genesis 4 DR AWD,2015,5.0,5,5,5,False
Hyundai,VELOSTER 3 C FWD,2016,4.3,4,5,4,False
Hyundai,Santa Fe Sport SUV FWD,2016,4.7,5,5,4,False
Hyundai,Sonata Hybrid 4 DR FWD,2016,4.7,5,5,4,False
Hyundai,Elantra 4 DR FWD,2014,4.3,4,5,4,False
Hyundai,Elantra GT 5 HB FWD,2014,4.3,4,5,4,False
Hyundai,Santa Fe Sport SUV AWD,2014,4.7,5,5,4,False
Hyundai,Santa Fe Sport SUV FWD,2014,4.7,5,5,4,False
Hyundai,Sonata 4 DR FWD,2014,4.7,4,5,5,False
Hyundai,Sonata Hybrid 4 DR FWD,2014,4.7,4,5,5,False
Hyundai,Santa Fe Sport SUV AWD,2013,4.7,5,5,4,False
Hyundai,Santa Fe Sport SUV FWD,2013,4.7,5,5,4,False
Hyundai,Genesis 4 DR RWD,2016,5.0,5,5,5,False
Hyundai,Genesis 4 DR AWD,2016,5.0,5,5,5,False
Hyundai,Sonata 4 DR FWD,2016,4.7,5,5,4,False
Hyundai,Elantra 4 DR FWD,2016,4.3,4,5,4,False
Hyundai,Elantra Gt 5 HB FWD,2016,4.3,4,5,4,False
Hyundai,Santa Fe Sport SUV AWD,2016,4.7,5,5,4,False
Hyundai,VELOSTER 3 C FWD,2014,4.3,4,5,4,False
Hyundai,Elantra Gt 5 HB FWD,2015,4.3,4,5,4,False
Hyundai,Sonata 4 DR FWD,2015,4.7,5,5,4,False
Hyundai,Tucson SUV FWD,2016,4.7,5,5,4,False
Hyundai,Tucson SUV AWD,2016,4.7,5,5,4,False
Hyundai,Sonata Hybrid 4 DR FWD,2017,4.7,5,5,4,False
Hyundai,VELOSTER 3 C FWD,2017,4.3,4,5,4,False
Hyundai,Tucson SUV FWD,2017,4.7,5,5,4,False
Hyundai,Tucson SUV AWD,2017,4.7,5,5,4,False
Hyundai,Sonata 4 DR FWD,2017,4.7,5,5,4,False
Hyundai,Santa Fe Sport SUV FWD,2017,4.7,5,5,4,False
Hyundai,Santa Fe Sport SUV AWD,2017,4.7,5,5,4,False
Hyundai,Elantra Gt 5 HB FWD,2017,4.3,4,5,4,False
Hyundai,Sonata Hybrid 4 DR FWD,2018,4.7,5,5,4,False
Hyundai,Tucson SUV AWD,2018,4.7,5,5,4,False
Hyundai,Tucson SUV FWD,2018,4.7,5,5,4,False
Hyundai,Sonata 4 DR FWD,2018,4.7,5,5,4,False
Hyundai,Santa Fe SUV FWD,2018,4.3,4,5,4,False
Hyundai,Santa Fe SUV AWD,2018,4.3,4,5,4,False
Hyundai,Santa Fe Sport SUV FWD,2018,4.7,5,5,4,False
Hyundai,Santa Fe Sport SUV AWD,2018,4.7,5,5,4,False
Hyundai,Santa Fe XL SUV FWD,2019,4.3,4,5,4,False
Hyundai,Santa Fe XL SUV AWD,2019,4.3,4,5,4,False
Hyundai,Santa Fe SUV FWD,2019,4.3,4,5,4,False
Hyundai,Santa Fe SUV AWD,2019,4.3,4,5,4,False
Hyundai,Tucson SUV FWD,2020,4.7,5,5,4,False
Hyundai,Santa Fe SUV FWD,2020,4.3,4,5,4,False
Hyundai,Palisade SUV FWD,2020,4.7,5,5,4,False
Hyundai,Kona SUV AWD,2020,4.7,5,5,4,False
Hyundai,Tucson SUV AWD,2020,4.7,5,5,4,False
Hyundai,Santa Fe SUV AWD,2020,4.3,4,5,4,False
Hyundai,Sonata 4 DR FWD,2020,4.7,4,5,5,False
Hyundai,Sonata HEV 4 DR FWD,2020,4.7,4,5,5,False
Hyundai,Kona SUV FWD,2020,4.7,5,5,4,False
Hyundai,Palisade SUV AWD,2020,4.7,5,5,4,False
Hyundai,Kona SUV AWD,2021,4.7,5,5,4,False
Hyundai,Tucson SUV AWD,2021,4.7,5,5,4,False
Hyundai,Palisade SUV AWD,2021,4.7,5,5,4,False
Hyundai,Kona SUV FWD,2021,4.7,5,5,4,False
Hyundai,Tucson SUV FWD,2021,4.7,5,5,4,False
Hyundai,Palisade SUV FWD,2021,4.7,5,5,4,False
Hyundai,Sonata Hybrid 4 DR FWD,2019,4.7,5,5,4,False
Hyundai,Kona SUV AWD,2019,4.7,5,5,4,False
Hyundai,Kona SUV FWD,2019,4.7,5,5,4,False
Hyundai,Sonata 4 DR FWD,2019,4.7,5,5,4,False
Hyundai,Tucson SUV FWD,2019,4.7,5,5,4,False
Hyundai,Tucson SUV AWD,2019,4.7,5,5,4,False
Hyundai,Sonata 4 DR FWD,2021,4.7,4,5,5,False
Hyundai,Sonata Hybrid 4 DR FWD,2021,4.7,4,5,5,False
Hyundai,Elantra 4 DR FWD,2021,4.7,4,5,5,False
Hyundai,Elantra Hybrid 4 DR FWD,2021,4.7,4,5,5,False
Hyundai,Elantra N-Line 4 DR FWD,2021,4.7,4,5,5,False
Hyundai,Santa Fe SUV FWD,2021,4.7,5,5,4,False
Hyundai,Santa Fe SUV AWD,2021,4.7,5,5,4,False
Hyundai,Kona SUV FWD,2022,4.7,5,5,4,False
Hyundai,Santa Fe SUV FWD,2022,4.7,5,5,4,False
Hyundai,Elantra 4 DR FWD,2022,4.7,4,5,5,False
Hyundai,Elantra Hybrid 4 DR FWD,2022,4.7,4,5,5,False
Hyundai,Sonata 4 DR FWD,2022,4.7,4,5,5,False
Hyundai,Sonata Hybrid 4 DR FWD,2022,4.7,4,5,5,False
Hyundai,Kona SUV AWD,2022,4.7,5,5,4,False
Hyundai,Santa Fe SUV AWD,2022,4.7,5,5,4,False
Hyundai,Santa Fe Hybrid SUV AWD,2022,4.7,5,5,4,False
Hyundai,Tucson SUV FWD,2023,4.7,5,5,4,False
Hyundai,Elantra 4 DR FWD,2023,4.7,4,5,5,False
Hyundai,Sonata 4 DR FWD,2023,4.7,4,5,5,False
Hyundai,Elantra 4 DR FWD,2022,4.7,4,5,5,False
Hyundai,Elantra Hybrid 4 DR FWD,2022,4.7,4,5,5,False
Hyundai,Sonata 4 DR FWD,2022,4.7,4,5,5,False
Hyundai,Sonata Hybrid 4 DR FWD,2022,4.7,4,5,5,False
Hyundai,Kona SUV AWD,2022,4.7,5,5,4,False
Hyundai,Santa Fe SUV AWD,2022,4.7,5,5,4,False
Hyundai,Santa Fe Hybrid SUV AWD,2022,4.7,5,5,4,False
Hyundai,Tucson SUV FWD,2023,4.7,5,5,4,False
Hyundai,Elantra 4 DR FWD,2023,4.7,4,5,5,False
Hyundai,Sonata 4 DR FWD,2023,4.7,4,5,5,False
Hyundai,Santa Cruz PU/CC FWD,2023,4.7,5,5,4,False
Hyundai,Santa Cruz PU/CC AWD,2023,4.7,5,5,4,False
Hyundai,Tucson SUV FWD Later Release,2022,4.7,5,5,4,False
Hyundai,Tucson Hybrid SUV FWD Later Release,2022,4.7,5,5,4,False
Hyundai,Elantra HEV 4 DR FWD,2023,4.7,4,5,5,False
Hyundai,Palisade SUV FWD,2022,4.7,5,5,4,False
Hyundai,Palisade SUV AWD,2022,4.7,5,5,4,False
Hyundai,Ioniq 5 SUV AWD,2022,4.7,4,5,5,False
Hyundai,Sonata HEV 4 DR FWD,2023,4.7,4,5,5,False
Hyundai,Kona SUV FWD,2023,4.7,5,5,4,False
Hyundai,Kona SUV AWD,2023,4.7,5,5,4,False
Hyundai,Santa Fe SUV FWD,2023,4.7,5,5,4,False
Hyundai,Santa Fe SUV AWD,2023,4.7,5,5,4,False
Hyundai,Santa Fe HEV SUV AWD,2023,4.7,5,5,4,False
Hyundai,Ioniq 5 SUV AWD,2023,4.7,4,5,5,False
Hyundai,Santa Fe Hybrid SUV AWD,2021,4.7,5,5,4,False
Hyundai,Santa Fe Hybrid SUV FWD,2021,4.7,5,5,4,False
Hyundai,Sonata 4 DR FWD Early Release,2011,4.3,3,5,5,False
Hyundai,Tucson SUV FWD,2012,4.3,4,5,4,False
Hyundai,Accent 4 DR FWD,2012,4.0,4,4,4,True
Hyundai,Accent 5 HB FWD,2012,4.0,4,4,4,True
Hyundai,Elantra 4 DR FWD Early Release,2012,4.0,3,5,4,False
Hyundai,Tucson SUV AWD,2012,4.3,4,5,4,False
Hyundai,Accent 4 DR FWD,2013,4.0,4,4,4,True
Hyundai,Tucson SUV FWD,2013,4.3,4,5,4,False
Hyundai,Tucson SUV AWD,2013,4.3,4,5,4,False
Hyundai,Tucson SUV FWD,2015,4.3,4,5,4,False
Hyundai,Tucson SUV AWD,2015,4.3,4,5,4,False
Hyundai,Accent 4 DR FWD,2014,4.0,4,4,4,True
Hyundai,Accent 5 5 HB FWD,2014,4.0,4,4,4,True
Hyundai,Accent 5 5 HB FWD,2013,4.0,4,4,4,True
Hyundai,Accent 4 DR FWD,2016,4.0,4,4,4,True
Hyundai,Accent 5 5 HB FWD,2016,4.0,4,4,4,True
Hyundai,Accent 4 DR FWD,2015,4.0,4,4,4,True
Hyundai,Accent 5 5 HB FWD,2015,4.0,4,4,4,True
Hyundai,Tucson SUV FWD,2014,4.3,4,5,4,False
Hyundai,Tucson SUV AWD,2014,4.3,4,5,4,False
Hyundai,Accent 4 DR FWD,2017,4.0,4,4,4,True
Hyundai,Accent 5 5 HB FWD,2017,4.0,4,4,4,True
Hyundai,Elantra 4 DR FWD Early Release,2017,4.3,4,4,5,True
Hyundai,Elantra Gt 5 HB FWD,2018,4.0,4,4,4,True
Hyundai,Elantra 4 DR FWD Later Release,2017,4.0,4,4,4,True
Hyundai,Elantra 4 DR FWD,2018,4.0,4,4,4,True
Hyundai,Elantra Gt 5 HB FWD,2019,4.0,4,4,4,True
Hyundai,Elantra 4 DR FWD,2020,4.0,4,4,4,True
Hyundai,Elantra GT 5 HB FWD,2020,4.0,4,4,4,True
Hyundai,Venue 5 HB FWD,2020,4.3,4,5,4,False
Hyundai,Accent 4 DR FWD,2021,4.3,4,4,5,True
Hyundai,Elantra 4 DR FWD,2019,4.0,4,4,4,True
Hyundai,Accent 4 DR FWD,2020,4.3,4,4,5,True
Hyundai,Accent 4 DR FWD,2022,4.3,4,4,5,True
Hyundai,Venue 5 HB FWD,2022,4.3,4,5,4,False
Hyundai,Venue SUV FWD,2021,4.3,4,5,4,False
Hyundai,Tucson SUV FWD Early Release,2022,4.3,4,5,4,False
Hyundai,Tucson Hybrid SUV FWD Early Release,2022,4.3,4,5,4,False
Hyundai,Tucson SUV AWD Early Release,2022,4.3,4,5,4,False
Hyundai,Tucson Hybrid SUV AWD Early Release,2022,4.3,4,5,4,False
Hyundai,Tucson SUV AWD,2023,4.7,5,5,4,False
Hyundai,Tucson SUV AWD Later Release,2022,4.7,5,5,4,False
Hyundai,Tucson Hybrid SUV AWD Later Release,2022,4.7,5,5,4,False
Hyundai,Tucson Hybrid SUV AWD,2023,4.7,5,5,4,False
Hyundai,Venue 5 HB FWD,2023,4.3,4,5,4,False
Hyundai,Venue 5 HB FWD,2024,4.3,4,5,4,False
Hyundai,Santa Fe SUV FWD,2012,3.3,4,2,4,False
Hyundai,Santa Fe SUV AWD,2012,3.3,4,2,4,False
Jeep,Grand Cherokee WK SUV AWD,2022,4.3,4,5,4,False
Jeep,Grand Cherokee L SUV RWD,2023,4.7,5,5,4,False
Jeep,Grand Cherokee L SUV 4WD,2023,4.7,5,5,4,False
Jeep,Grand Cherokee PHEV SUV 4WD,2023,4.7,5,5,4,False
Jeep,Grand Cherokee L SUV 2WD,2022,4.7,5,5,4,False
Jeep,Grand Cherokee L SUV 4WD,2022,4.7,5,5,4,False
Jeep,Grand Cherokee SUV 4WD Later Release,2014,4.7,5,5,4,False
Jeep,Grand Cherokee SUV 4WD,2015,4.7,5,5,4,False
Jeep,Grand Cherokee SUV 4WD,2016,4.7,5,5,4,False
Jeep,Grand Cherokee SUV 4WD,2017,4.7,5,5,4,False
Jeep,Grand Cherokee SUV 4WD,2020,4.3,4,5,4,False
Jeep,Grand Cherokee SUV 4WD,2019,4.3,4,5,4,False
Jeep,Grand Cherokee SUV 4WD,2021,4.3,4,5,4,False
Jeep,Grand Cherokee L SUV RWD,2024,4.7,5,5,4,False
Jeep,Grand Cherokee L SUV 4WD,2024,4.7,5,5,4,False
Jeep,Grand Cherokee 4xe SUV 4WD,2024,4.7,5,5,4,False
Jeep,Grand Cherokee SUV RWD,2011,4.0,4,5,3,False
Jeep,Grand Cherokee SUV 4WD,2011,4.3,4,5,4,False
Jeep,Patriot SUV 2WD,2016,3.7,3,5,3,False
Jeep,Patriot SUV 4WD,2016,3.7,3,5,3,False
Jeep,Cherokee SUV 4WD,2016,4.3,4,5,4,False
Jeep,Cherokee SUV 2WD,2016,4.3,4,5,4,False
Jeep,Cherokee SUV 4WD,2015,4.3,4,5,4,False
Jeep,Cherokee SUV 2WD,2015,4.3,4,5,4,False
Jeep,Patriot SUV 2WD,2013,3.7,3,5,3,False
Jeep,Patriot SUV 4WD,2013,3.7,3,5,3,False
Jeep,Cherokee SUV 2WD,2014,4.3,4,5,4,False
Jeep,Cherokee SUV 4WD,2014,4.3,4,5,4,False
Jeep,Compass SUV 2WD,2014,4.0,3,5,4,False
Jeep,Compass SUV 4WD,2014,4.0,3,5,4,False
Jeep,Patriot SUV 4WD,2014,3.7,3,5,3,False
Jeep,Patriot SUV 2WD,2014,3.7,3,5,3,False
Jeep,Renegade SUV 2WD,2016,4.3,4,5,4,False
Jeep,Renegade SUV 4WD,2016,4.0,4,5,3,False
Jeep,Patriot SUV FWD,2017,3.7,3,5,3,False
Jeep,Compass SUV 4WD,2017,4.0,3,5,4,False
Jeep,Compass SUV FWD,2017,4.0,3,5,4,False
Jeep,Renegade SUV 4WD,2017,4.0,4,5,3,False
Jeep,Renegade SUV 2WD,2017,4.3,4,5,4,False
Jeep,Cherokee SUV 2WD,2017,4.3,4,5,4,False
Jeep,Cherokee SUV 4WD,2017,4.3,4,5,4,False
Jeep,Patriot SUV 4WD,2017,3.7,3,5,3,False
Jeep,Compass SUV FWD,2018,4.0,4,5,3,False
Jeep,Compass SUV AWD,2018,4.0,4,5,3,False
Jeep,Renegade SUV 4WD,2018,4.0,4,5,3,False
Jeep,Renegade SUV 2WD,2018,4.3,4,5,4,False
Jeep,Cherokee SUV 2WD,2018,4.3,4,5,4,False
Jeep,Cherokee SUV 4WD,2018,4.3,4,5,4,False
Jeep,Cherokee SUV 2WD,2019,4.3,4,5,4,False
Jeep,Cherokee SUV 4WD,2019,4.3,4,5,4,False
Jeep,Cherokee SUV 4WD,2020,4.3,4,5,4,False
Jeep,Compass SUV AWD,2020,4.0,4,5,3,False
Jeep,Renegade SUV AWD,2020,3.7,4,4,3,False
Jeep,Cherokee SUV FWD,2020,4.3,4,5,4,False
Jeep,Compass SUV FWD,2020,4.0,4,5,3,False
Jeep,Renegade SUV FWD,2020,4.0,4,4,4,False
Jeep,Compass SUV AWD,2019,4.0,4,5,3,False
Jeep,Compass SUV FWD,2019,4.0,4,5,3,False
Jeep,Cherokee SUV FWD,2021,4.3,4,5,4,False
Jeep,Compass SUV FWD,2021,4.0,4,5,3,False
Jeep,Renegade SUV FWD,2021,4.0,4,4,4,False
Jeep,Cherokee SUV 4WD,2021,4.3,4,5,4,False
Jeep,Compass SUV 4WD,2021,4.0,4,5,3,False
Jeep,Renegade SUV AWD,2021,3.7,4,4,3,False
Jeep,Cherokee SUV FWD,2022,4.3,4,5,4,False
Jeep,Compass SUV FWD,2022,4.0,4,5,3,False
Jeep,Grand Cherokee WK SUV RWD,2022,4.0,4,5,3,False
Jeep,Renegade SUV FWD,2022,4.0,4,4,4,False
Jeep,Cherokee SUV AWD,2022,4.3,4,5,4,False
Jeep,Compass SUV AWD,2022,4.0,4,5,3,False
Jeep,Renegade SUV AWD,2022,3.7,4,4,3,False
Jeep,Wagoneer SUV RWD,2023,4.3,5,5,3,False
Jeep,Wagoneer SUV 4WD,2023,4.3,5,5,3,False
